pidp,wave,sex,age,partner,degree,inc4,owner,gor_dv
749320571,Wave 5,female,50,Partner,Degree,Highest 25%,Owner,Scotland
749320567,Wave 5,male,52,Partner,Degree,Highest 25%,Owner,Scotland
749320579,Wave 5,male,22,No partner,Degree,Highest 25%,Not owner,North East
749322619,Wave 5,male,18,No partner,No degree,Lowest 25%,Not owner,Scotland
749322623,Wave 5,female,16,No partner,No degree,Lowest 25%,Not owner,Scotland
749322611,Wave 5,male,45,Partner,Degree,Highest 25%,Not owner,Scotland
749322607,Wave 5,female,46,Partner,Degree,Lowest 25%,Not owner,Scotland
749324647,Wave 5,female,42,Partner,No degree,2,Owner,Scotland
749328051,Wave 5,female,64,Partner,No degree,Lowest 25%,Owner,Scotland
749328047,Wave 5,male,65,Partner,No degree,Highest 25%,Owner,Scotland
749329407,Wave 5,female,66,No partner,No degree,2,Owner,Scotland
749333487,Wave 5,male,62,Partner,Degree,Highest 25%,Owner,Scotland
749344367,Wave 5,male,27,No partner,Degree,Highest 25%,Not owner,Scotland
749379727,Wave 5,female,46,Partner,No degree,2,Owner,West Midlands
749379739,Wave 5,male,17,No partner,No degree,Lowest 25%,Not owner,West Midlands
749379735,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,West Midlands
749398767,Wave 5,female,40,No partner,No degree,Lowest 25%,Not owner,West Midlands
749415087,Wave 5,female,35,Partner,No degree,2,Owner,West Midlands
749415091,Wave 5,male,40,Partner,Degree,3,Owner,West Midlands
749419851,Wave 5,female,34,Partner,No degree,2,Owner,West Midlands
749419847,Wave 5,male,43,Partner,No degree,2,Owner,West Midlands
749421207,Wave 5,male,90,No partner,No degree,3,Owner,West Midlands
749423927,Wave 5,male,48,No partner,No degree,2,Not owner,West Midlands
749427331,Wave 5,male,46,Partner,No degree,3,Not owner,West Midlands
749427327,Wave 5,female,41,Partner,Degree,Lowest 25%,Not owner,West Midlands
749434807,Wave 5,male,66,No partner,No degree,2,Owner,West Midlands
749436175,Wave 5,male,78,Partner,No degree,2,Owner,West Midlands
755201442,Wave 5,female,32,Partner,No degree,Lowest 25%,Owner,West Midlands
755201362,Wave 5,female,52,Partner,No degree,Lowest 25%,Owner,West Midlands
749436171,Wave 5,male,23,No partner,No degree,2,Not owner,West Midlands
755201402,Wave 5,male,28,Partner,No degree,3,Not owner,West Midlands
749436167,Wave 5,male,29,Partner,No degree,2,Owner,West Midlands
755201562,Wave 5,female,28,Partner,No degree,2,Owner,West Midlands
749437531,Wave 5,male,47,Partner,No degree,2,Owner,West Midlands
749437535,Wave 5,female,17,No partner,No degree,Lowest 25%,Not owner,West Midlands
749437527,Wave 5,female,45,Partner,No degree,Lowest 25%,Owner,West Midlands
749471531,Wave 5,female,47,Partner,Degree,3,Owner,South West
749471527,Wave 5,male,54,Partner,No degree,2,Owner,South West
749471539,Wave 5,female,16,No partner,No degree,Lowest 25%,Not owner,South West
749486491,Wave 5,male,39,Partner,Degree,Highest 25%,Owner,South West
749486487,Wave 5,female,46,Partner,Degree,Highest 25%,Owner,South West
749513007,Wave 5,female,51,Partner,Degree,Highest 25%,Owner,London
749513011,Wave 5,male,51,Partner,Degree,Highest 25%,Owner,London
749513015,Wave 5,female,25,No partner,Degree,2,Not owner,London
749563327,Wave 5,female,28,No partner,No degree,3,Not owner,West Midlands
749620447,Wave 5,female,30,No partner,Degree,3,Not owner,London
749649687,Wave 5,male,75,Partner,No degree,3,Not owner,London
749656495,Wave 5,female,18,No partner,No degree,Lowest 25%,Not owner,London
754086248,Wave 5,female,18,No partner,No degree,Lowest 25%,Not owner,London
749678931,Wave 5,male,19,No partner,No degree,Lowest 25%,Not owner,London
749678935,Wave 5,male,21,No partner,No degree,Lowest 25%,Not owner,London
749678927,Wave 5,female,52,No partner,No degree,Highest 25%,Not owner,London
749690487,Wave 5,male,45,No partner,Degree,Highest 25%,Not owner,London
749721087,Wave 5,male,32,No partner,Degree,3,Owner,London
749748971,Wave 5,female,34,Partner,Degree,Highest 25%,Owner,Scotland
749748967,Wave 5,male,36,Partner,Degree,2,Owner,Scotland
749839407,Wave 5,female,78,No partner,Degree,3,Owner,London
749840767,Wave 5,male,62,Partner,Degree,Highest 25%,Owner,London
749840775,Wave 5,male,28,No partner,Degree,3,Not owner,London
749840771,Wave 5,female,59,Partner,No degree,Lowest 25%,Owner,London
749861167,Wave 5,female,37,No partner,No degree,3,Not owner,London
749863215,Wave 5,female,49,No partner,Degree,Highest 25%,Not owner,London
749863211,Wave 5,male,73,Partner,Degree,2,Owner,London
749863207,Wave 5,female,75,Partner,No degree,Lowest 25%,Owner,London
756051964,Wave 5,male,31,Partner,Degree,Highest 25%,Owner,London
749880207,Wave 5,female,36,Partner,No degree,Lowest 25%,Owner,London
749940051,Wave 5,female,41,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
749940047,Wave 5,male,43,Partner,Degree,Highest 25%,Owner,Yorkshire and the Humber
749987647,Wave 5,female,75,No partner,No degree,2,Not owner,London
749988327,Wave 5,female,82,No partner,No degree,3,Not owner,London
749995807,Wave 5,male,45,No partner,Degree,Lowest 25%,Owner,London
750004647,Wave 5,female,84,No partner,Missing,2,Owner,London
750021647,Wave 5,female,48,No partner,No degree,3,Not owner,London
750026407,Wave 5,male,43,Partner,No degree,2,Owner,London
750026411,Wave 5,female,40,Partner,Degree,Highest 25%,Owner,London
750031175,Wave 5,female,16,No partner,No degree,Lowest 25%,Not owner,London
750031167,Wave 5,female,49,Partner,Degree,Highest 25%,Owner,London
750031171,Wave 5,male,46,Partner,No degree,Highest 25%,Owner,London
750035927,Wave 5,female,95,No partner,No degree,2,Not owner,London
750054967,Wave 5,female,68,Partner,No degree,3,Owner,London
750054971,Wave 5,male,74,Partner,No degree,Lowest 25%,Owner,London
750075371,Wave 5,female,48,Partner,Degree,Highest 25%,Owner,East Midlands
750075367,Wave 5,male,55,Partner,Degree,Highest 25%,Owner,East Midlands
750075379,Wave 5,male,24,No partner,No degree,Lowest 25%,Not owner,East Midlands
750093727,Wave 5,male,33,Partner,Degree,Lowest 25%,Not owner,East Midlands
750093731,Wave 5,female,27,Partner,No degree,2,Not owner,East Midlands
750105971,Wave 5,female,39,Partner,Degree,Highest 25%,Owner,East Midlands
750105967,Wave 5,male,45,Partner,Degree,Highest 25%,Owner,East Midlands
750125007,Wave 5,female,43,No partner,Degree,3,Owner,London
750125011,Wave 5,male,46,No partner,Degree,Highest 25%,Owner,London
750170575,Wave 5,male,38,No partner,No degree,3,Not owner,East of England
750170567,Wave 5,male,79,Partner,No degree,Lowest 25%,Owner,East of England
750170571,Wave 5,female,77,Partner,No degree,Lowest 25%,Owner,East of England
750172615,Wave 5,female,61,No partner,No degree,Lowest 25%,Owner,East of England
750172611,Wave 5,male,34,Partner,No degree,3,Not owner,East of England
750172607,Wave 5,female,30,Partner,No degree,Lowest 25%,Owner,East of England
750178739,Wave 5,male,20,No partner,No degree,Lowest 25%,Not owner,East of England
750178731,Wave 5,male,42,Partner,No degree,3,Owner,East of England
750178735,Wave 5,female,21,No partner,No degree,Lowest 25%,Not owner,East of England
750178743,Wave 5,female,16,No partner,No degree,Lowest 25%,Not owner,East of England
750178727,Wave 5,female,45,Partner,No degree,Lowest 25%,Owner,East of England
750186219,Wave 5,female,24,Partner,No degree,Lowest 25%,Not owner,London
756303044,Wave 5,female,24,Partner,No degree,Lowest 25%,Owner,London
750186207,Wave 5,male,53,Partner,No degree,Lowest 25%,Owner,London
750186215,Wave 5,male,26,Partner,No degree,Highest 25%,Not owner,London
750186211,Wave 5,female,50,Partner,No degree,Lowest 25%,Owner,London
755623086,Wave 5,male,25,Partner,No degree,2,Owner,London
750215447,Wave 5,female,45,No partner,Degree,Highest 25%,Owner,London
755745362,Wave 5,male,21,No partner,No degree,Lowest 25%,Not owner,London
750215451,Wave 5,male,18,No partner,No degree,2,Not owner,London
750230407,Wave 5,female,32,Partner,Degree,Highest 25%,Owner,London
750230411,Wave 5,male,35,Partner,Degree,Highest 25%,Owner,London
750244011,Wave 5,male,43,Partner,Degree,2,Not owner,East of England
750244007,Wave 5,female,40,Partner,Degree,Lowest 25%,Not owner,East of England
750286167,Wave 5,female,57,Partner,Degree,Lowest 25%,Owner,London
750286171,Wave 5,female,26,No partner,Degree,Lowest 25%,Not owner,London
750286175,Wave 5,male,30,No partner,Degree,2,Not owner,London
750286183,Wave 5,male,59,Partner,Missing,3,Owner,London
750294335,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,London
750294327,Wave 5,female,41,Partner,No degree,3,Owner,London
750296367,Wave 5,male,36,Partner,Degree,Highest 25%,Missing,London
750297047,Wave 5,female,48,No partner,No degree,Highest 25%,Owner,London
750324935,Wave 5,male,76,Partner,No degree,Lowest 25%,Owner,London
750324931,Wave 5,male,41,Partner,Degree,Highest 25%,Not owner,London
750324927,Wave 5,female,44,Partner,Degree,3,Owner,London
750324939,Wave 5,female,76,Partner,No degree,2,Owner,London
750335131,Wave 5,female,42,Partner,Degree,3,Missing,London
750388171,Wave 5,male,24,No partner,Degree,3,Not owner,North West
750388175,Wave 5,female,19,No partner,No degree,Lowest 25%,Not owner,North West
750388167,Wave 5,female,45,No partner,No degree,3,Not owner,North West
750398367,Wave 5,female,43,Partner,Degree,Highest 25%,Not owner,East of England
750398371,Wave 5,male,42,Partner,No degree,3,Not owner,East of England
750398375,Wave 5,female,22,No partner,No degree,Lowest 25%,Not owner,East of England
750415371,Wave 5,female,70,Partner,Degree,3,Owner,East of England
750415367,Wave 5,male,71,Partner,No degree,Lowest 25%,Owner,East of England
750442567,Wave 5,male,63,No partner,No degree,Lowest 25%,Not owner,London
750446647,Wave 5,female,27,No partner,Degree,Highest 25%,Not owner,London
750446651,Wave 5,female,25,No partner,Degree,2,Not owner,London
750479979,Wave 5,female,19,No partner,No degree,Lowest 25%,Not owner,North East
750479971,Wave 5,male,48,Partner,No degree,3,Owner,North East
750479967,Wave 5,female,46,Partner,No degree,Lowest 25%,Owner,North East
750479991,Wave 5,female,24,No partner,Degree,3,Not owner,North East
750503767,Wave 5,male,33,Partner,No degree,3,Owner,London
750505807,Wave 5,male,41,Partner,Degree,Highest 25%,Owner,London
750505811,Wave 5,female,37,Partner,Degree,Lowest 25%,Owner,London
750551367,Wave 5,female,36,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
750558167,Wave 5,male,62,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
750558171,Wave 5,female,61,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
755854126,Wave 5,male,28,No partner,Degree,Lowest 25%,Not owner,Yorkshire and the Humber
750559527,Wave 5,female,38,No partner,No degree,2,Not owner,Yorkshire and the Humber
750560891,Wave 5,female,43,Partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
750560899,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
750560887,Wave 5,male,45,Partner,No degree,3,Owner,Yorkshire and the Humber
750560895,Wave 5,female,20,No partner,Degree,Lowest 25%,Not owner,Yorkshire and the Humber
750580619,Wave 5,female,18,No partner,Degree,Highest 25%,Not owner,Yorkshire and the Humber
750580623,Wave 5,female,18,No partner,No degree,Lowest 25%,Not owner,Yorkshire and the Humber
750580615,Wave 5,female,20,No partner,Degree,Lowest 25%,Not owner,Yorkshire and the Humber
750580607,Wave 5,female,43,No partner,No degree,Lowest 25%,Owner,Yorkshire and the Humber
750603047,Wave 5,male,46,Partner,No degree,2,Owner,Yorkshire and the Humber
750606463,Wave 5,female,73,No partner,No degree,Lowest 25%,Owner,London
750606455,Wave 5,male,18,No partner,No degree,Lowest 25%,Not owner,London
750606459,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,London
750606447,Wave 5,male,43,Partner,No degree,Highest 25%,Not owner,London
750606451,Wave 5,female,42,Partner,No degree,Lowest 25%,Owner,London
750607131,Wave 5,female,31,Partner,Degree,3,Not owner,South East
750607127,Wave 5,male,34,Partner,Degree,3,Not owner,South East
750608491,Wave 5,male,35,Partner,No degree,Highest 25%,Not owner,London
750608487,Wave 5,female,31,Partner,No degree,Lowest 25%,Not owner,London
756085522,Wave 5,male,17,No partner,No degree,Lowest 25%,Not owner,London
750627535,Wave 5,male,44,Partner,No degree,2,Owner,London
750627543,Wave 5,male,22,No partner,No degree,2,Not owner,London
750627531,Wave 5,female,46,Partner,Degree,3,Owner,London
750627527,Wave 5,male,50,Partner,No degree,Highest 25%,Owner,London
750627539,Wave 5,female,41,Partner,No degree,2,Owner,London
750627547,Wave 5,male,20,No partner,No degree,Lowest 25%,Not owner,London
756085482,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,London
750630247,Wave 5,male,57,Partner,No degree,Highest 25%,Owner,Northern Ireland
750630251,Wave 5,female,56,Partner,No degree,3,Owner,Northern Ireland
750630931,Wave 5,male,57,Partner,No degree,2,Owner,Northern Ireland
750630935,Wave 5,female,52,Partner,No degree,2,Owner,Northern Ireland
750630927,Wave 5,male,32,No partner,Degree,Highest 25%,Owner,Northern Ireland
755963566,Wave 5,female,29,No partner,No degree,Lowest 25%,Owner,Northern Ireland
750632287,Wave 5,female,72,No partner,No degree,Lowest 25%,Not owner,Northern Ireland
750634327,Wave 5,female,70,No partner,No degree,2,Not owner,Northern Ireland
750637051,Wave 5,female,54,Partner,No degree,3,Owner,Northern Ireland
750637047,Wave 5,male,55,Partner,No degree,Highest 25%,Owner,Northern Ireland
750638407,Wave 5,female,53,Partner,No degree,Highest 25%,Owner,Northern Ireland
750638411,Wave 5,male,56,Partner,No degree,3,Owner,Northern Ireland
750640447,Wave 5,male,69,Partner,No degree,Lowest 25%,Owner,Northern Ireland
750640451,Wave 5,female,71,Partner,No degree,2,Owner,Northern Ireland
750641127,Wave 5,male,37,Partner,No degree,Lowest 25%,Owner,Northern Ireland
750647931,Wave 5,female,51,Partner,No degree,2,Owner,Northern Ireland
750649287,Wave 5,male,72,No partner,No degree,2,Not owner,Northern Ireland
750650647,Wave 5,male,47,Partner,Degree,Highest 25%,Owner,Northern Ireland
750650651,Wave 5,female,45,Partner,Degree,Highest 25%,Owner,Northern Ireland
750653367,Wave 5,male,68,Partner,No degree,3,Owner,Northern Ireland
750653371,Wave 5,female,67,Partner,No degree,Lowest 25%,Owner,Northern Ireland
750658807,Wave 5,male,62,Partner,Degree,Highest 25%,Owner,Northern Ireland
750658815,Wave 5,male,25,No partner,No degree,3,Not owner,Northern Ireland
750659487,Wave 5,male,54,No partner,Degree,Lowest 25%,Not owner,Northern Ireland
750662207,Wave 5,female,82,No partner,No degree,2,Not owner,Northern Ireland
750662891,Wave 5,female,31,No partner,Degree,2,Owner,Northern Ireland
750663567,Wave 5,male,76,No partner,No degree,2,Not owner,Northern Ireland
750664927,Wave 5,female,37,No partner,Degree,Highest 25%,Owner,Northern Ireland
750665607,Wave 5,male,43,Partner,No degree,3,Owner,Northern Ireland
750665611,Wave 5,female,43,Partner,No degree,2,Owner,Northern Ireland
750666287,Wave 5,male,66,No partner,Degree,Highest 25%,Owner,Northern Ireland
750667647,Wave 5,female,34,No partner,No degree,2,Owner,Northern Ireland
750669687,Wave 5,female,39,Partner,Degree,3,Owner,Northern Ireland
750669691,Wave 5,male,41,Partner,No degree,3,Owner,Northern Ireland
750670367,Wave 5,male,73,No partner,No degree,Lowest 25%,Owner,Northern Ireland
750673087,Wave 5,male,65,No partner,No degree,2,Not owner,Northern Ireland
750675807,Wave 5,female,67,Partner,No degree,Lowest 25%,Owner,Northern Ireland
750678527,Wave 5,male,35,No partner,No degree,Lowest 25%,Not owner,Scotland
750681931,Wave 5,female,33,Partner,No degree,2,Not owner,Northern Ireland
750684647,Wave 5,female,46,No partner,Degree,Highest 25%,Owner,Northern Ireland
750685331,Wave 5,female,38,Partner,No degree,2,Owner,Northern Ireland
750685327,Wave 5,male,48,Partner,No degree,Lowest 25%,Owner,Northern Ireland
750685335,Wave 5,male,16,No partner,No degree,Lowest 25%,Not owner,Northern Ireland
750686007,Wave 5,female,64,No partner,No degree,2,Not owner,Northern Ireland
750688731,Wave 5,female,40,Partner,Degree,Highest 25%,Owner,Northern Ireland
750688727,Wave 5,male,43,Partner,No degree,Highest 25%,Owner,Northern Ireland
750689407,Wave 5,male,51,No partner,Degree,2,Owner,Northern Ireland
750690767,Wave 5,male,47,No partner,No degree,2,Not owner,Northern Ireland
750691447,Wave 5,male,33,Partner,No degree,Highest 25%,Owner,Northern Ireland
750691451,Wave 5,female,35,Partner,Degree,3,Owner,Northern Ireland
750692807,Wave 5,female,58,No partner,No degree,3,Owner,Northern Ireland
750695531,Wave 5,female,60,Partner,Degree,Highest 25%,Owner,Northern Ireland
750695527,Wave 5,male,60,Partner,No degree,Highest 25%,Owner,Northern Ireland
750695535,Wave 5,male,25,No partner,No degree,3,Not owner,Northern Ireland
750696207,Wave 5,male,48,Partner,Degree,Highest 25%,Owner,Northern Ireland
750698247,Wave 5,female,69,Partner,Degree,Highest 25%,Owner,Northern Ireland
750699611,Wave 5,female,64,Partner,No degree,Lowest 25%,Owner,Northern Ireland
750699607,Wave 5,male,70,Partner,No degree,2,Owner,Northern Ireland
757105364,Wave 5,female,26,No partner,Degree,3,Not owner,Northern Ireland
750700291,Wave 5,female,62,Partner,No degree,3,Owner,Northern Ireland
750700967,Wave 5,male,72,No partner,No degree,2,Owner,Northern Ireland
750701647,Wave 5,female,66,No partner,No degree,3,Not owner,Northern Ireland
750706411,Wave 5,female,42,Partner,No degree,2,Owner,Northern Ireland
750706407,Wave 5,male,37,Partner,Degree,Highest 25%,Owner,Northern Ireland
