pidp,wave,sex,age,partner,degree,inc4,owner,gor_dv
544371287,Wave 3,male,30,No partner,Degree,3,Not owner,East Midlands
544372647,Wave 3,female,40,No partner,No degree,2,Not owner,East Midlands
544373331,Wave 3,female,36,Partner,Degree,2,Not owner,East Midlands
544374687,Wave 3,female,76,No partner,Degree,2,Owner,East Midlands
544375367,Wave 3,male,64,No partner,No degree,2,Not owner,East Midlands
544375371,Wave 3,male,90,No partner,No degree,3,Owner,East Midlands
544376727,Wave 3,female,58,No partner,No degree,2,Owner,East Midlands
544376731,Wave 3,female,36,No partner,No degree,2,Not owner,East Midlands
546387004,Wave 3,female,29,No partner,No degree,3,Owner,East Midlands
544376735,Wave 3,male,59,No partner,No degree,2,Owner,East Midlands
544376739,Wave 3,male,36,No partner,No degree,3,Not owner,East Midlands
544378767,Wave 3,male,78,No partner,No degree,2,Owner,East Midlands
544381487,Wave 3,male,60,No partner,No degree,3,Owner,East Midlands
544384887,Wave 3,female,75,No partner,No degree,2,Owner,East Midlands
544387607,Wave 3,male,83,No partner,Degree,Highest 25%,Owner,East Midlands
544388971,Wave 3,female,57,No partner,Degree,3,Owner,East Midlands
544388967,Wave 3,male,67,No partner,Degree,Highest 25%,Owner,East Midlands
544390331,Wave 3,female,60,Partner,No degree,3,Owner,East Midlands
544390327,Wave 3,male,68,Partner,No degree,2,Owner,East Midlands
544391691,Wave 3,female,44,Partner,No degree,Lowest 25%,Owner,East Midlands
544391687,Wave 3,male,41,Partner,No degree,Highest 25%,Owner,East Midlands
544399167,Wave 3,female,32,Partner,No degree,2,Owner,East Midlands
544399171,Wave 3,male,41,Partner,No degree,Lowest 25%,Owner,East Midlands
544399847,Wave 3,male,74,Partner,No degree,2,Owner,East Midlands
544399851,Wave 3,female,69,Partner,No degree,2,Owner,East Midlands
544401887,Wave 3,male,36,Partner,Degree,Highest 25%,Owner,East Midlands
544401891,Wave 3,female,32,Partner,No degree,3,Owner,East Midlands
544402567,Wave 3,male,56,No partner,No degree,2,Owner,East Midlands
544403927,Wave 3,female,34,Partner,Degree,3,Owner,East Midlands
544403931,Wave 3,male,39,Partner,No degree,Highest 25%,Owner,East Midlands
544406659,Wave 3,female,20,No partner,No degree,Lowest 25%,Not owner,East Midlands
544406647,Wave 3,female,42,Partner,No degree,3,Owner,East Midlands
544406655,Wave 3,male,16,No partner,No degree,Lowest 25%,Not owner,East Midlands
544406651,Wave 3,male,42,Partner,No degree,3,Owner,East Midlands
544410739,Wave 3,male,34,No partner,No degree,3,Not owner,East Midlands
544410727,Wave 3,female,53,Partner,No degree,2,Not owner,East Midlands
544410731,Wave 3,male,63,Partner,No degree,Lowest 25%,Not owner,East Midlands
546428362,Wave 3,male,24,Partner,No degree,2,Not owner,East Midlands
544410735,Wave 3,female,23,Partner,No degree,Lowest 25%,Not owner,East Midlands
544411407,Wave 3,male,23,No partner,No degree,Lowest 25%,Not owner,East Midlands
544412087,Wave 3,female,37,No partner,Degree,3,Not owner,East Midlands
544415491,Wave 3,male,24,No partner,No degree,2,Not owner,East Midlands
544415487,Wave 3,female,23,No partner,Degree,3,Not owner,East Midlands
544416167,Wave 3,male,42,Partner,Degree,Lowest 25%,Owner,East Midlands
546455002,Wave 3,female,28,No partner,No degree,Lowest 25%,Owner,East Midlands
544416171,Wave 3,female,35,Partner,Degree,Highest 25%,Owner,East Midlands
544418207,Wave 3,male,52,Partner,No degree,Lowest 25%,Owner,East Midlands
544418211,Wave 3,female,35,Partner,No degree,Highest 25%,Owner,East Midlands
544419567,Wave 3,female,58,Partner,No degree,2,Owner,East Midlands
544420927,Wave 3,female,60,Partner,No degree,3,Owner,East Midlands
544420931,Wave 3,male,70,Partner,No degree,3,Owner,East Midlands
544424327,Wave 3,female,67,No partner,Degree,2,Owner,East Midlands
546502482,Wave 3,female,24,No partner,No degree,3,Owner,West Midlands
544425007,Wave 3,male,34,No partner,No degree,Highest 25%,Owner,West Midlands
544425011,Wave 3,female,58,No partner,No degree,Highest 25%,Owner,East Midlands
544425687,Wave 3,male,53,No partner,No degree,3,Owner,East Midlands
546638484,Wave 3,female,24,No partner,Degree,2,Not owner,East Midlands
544426367,Wave 3,female,42,Partner,Degree,Highest 25%,Owner,East Midlands
544426371,Wave 3,male,41,Partner,Degree,Highest 25%,Owner,East Midlands
544427047,Wave 3,female,78,Partner,No degree,Lowest 25%,Owner,East Midlands
544427051,Wave 3,male,78,Partner,Degree,Lowest 25%,Owner,East Midlands
544429767,Wave 3,male,48,No partner,No degree,Highest 25%,Owner,East Midlands
544431131,Wave 3,female,35,Partner,No degree,3,Owner,East Midlands
544431127,Wave 3,male,51,Partner,No degree,Highest 25%,Owner,East Midlands
544433847,Wave 3,female,61,No partner,No degree,2,Owner,East Midlands
544434527,Wave 3,male,61,No partner,Degree,Highest 25%,Owner,East Midlands
544434531,Wave 3,male,22,No partner,Degree,Lowest 25%,Not owner,East Midlands
544435887,Wave 3,female,30,Partner,Degree,Lowest 25%,Owner,East Midlands
544435891,Wave 3,male,30,Partner,Degree,3,Owner,East Midlands
544437931,Wave 3,male,38,Partner,No degree,Highest 25%,Owner,East Midlands
544437927,Wave 3,female,35,Partner,Degree,Lowest 25%,Owner,East Midlands
544441327,Wave 3,male,45,Partner,Degree,Highest 25%,Owner,West Midlands
544443367,Wave 3,female,42,Partner,No degree,Lowest 25%,Owner,West Midlands
544445407,Wave 3,female,82,Partner,No degree,Lowest 25%,Owner,West Midlands
544445411,Wave 3,male,81,Partner,No degree,3,Owner,West Midlands
544446767,Wave 3,female,47,No partner,No degree,2,Owner,West Midlands
544450847,Wave 3,male,61,No partner,No degree,Highest 25%,Not owner,West Midlands
544456291,Wave 3,female,49,Partner,No degree,3,Owner,West Midlands
544458331,Wave 3,male,65,Partner,No degree,2,Owner,West Midlands
544461727,Wave 3,female,71,No partner,No degree,3,Not owner,West Midlands
544462407,Wave 3,male,65,Partner,No degree,Highest 25%,Not owner,West Midlands
544462411,Wave 3,female,52,Partner,No degree,3,Not owner,West Midlands
544463767,Wave 3,female,34,No partner,No degree,2,Not owner,West Midlands
544467167,Wave 3,male,54,No partner,No degree,3,Owner,West Midlands
544467175,Wave 3,male,24,No partner,No degree,Lowest 25%,Not owner,West Midlands
544467847,Wave 3,female,74,No partner,No degree,3,Owner,West Midlands
546727002,Wave 3,female,31,Partner,Degree,2,Owner,West Midlands
544469211,Wave 3,female,36,Partner,Degree,Highest 25%,Owner,West Midlands
544469215,Wave 3,female,33,No partner,Degree,3,Owner,West Midlands
544471247,Wave 3,female,45,Partner,No degree,2,Owner,West Midlands
544471251,Wave 3,male,44,Partner,No degree,3,Owner,West Midlands
544471927,Wave 3,female,30,Partner,Degree,Highest 25%,Owner,West Midlands
544471931,Wave 3,male,36,Partner,No degree,3,Owner,West Midlands
544473971,Wave 3,male,73,Partner,No degree,2,Owner,West Midlands
544473967,Wave 3,female,72,Partner,No degree,Lowest 25%,Owner,West Midlands
544484167,Wave 3,male,49,Partner,No degree,2,Owner,West Midlands
544484171,Wave 3,female,40,Partner,Degree,Lowest 25%,Owner,West Midlands
544486207,Wave 3,female,71,No partner,No degree,Lowest 25%,Not owner,West Midlands
546971684,Wave 3,female,24,No partner,Degree,Lowest 25%,Not owner,West Midlands
544486895,Wave 3,male,18,No partner,No degree,3,Not owner,West Midlands
544486887,Wave 3,female,41,Partner,No degree,2,Owner,West Midlands
544486899,Wave 3,male,17,No partner,No degree,Lowest 25%,Not owner,West Midlands
544486891,Wave 3,male,35,Partner,No degree,3,Owner,West Midlands
546985284,Wave 3,male,27,No partner,Degree,2,Owner,North West
544490967,Wave 3,female,28,No partner,Degree,3,Owner,North West
544495059,Wave 3,female,17,No partner,No degree,Lowest 25%,Not owner,West Midlands
547012564,Wave 3,male,40,No partner,No degree,Lowest 25%,Not owner,West Midlands
544495047,Wave 3,female,62,Partner,No degree,2,Owner,West Midlands
544495051,Wave 3,male,62,Partner,No degree,2,Owner,West Midlands
544495727,Wave 3,female,33,Partner,Degree,Highest 25%,Owner,West Midlands
544495731,Wave 3,male,40,Partner,Degree,Highest 25%,Owner,West Midlands
544497091,Wave 3,male,57,No partner,No degree,3,Owner,West Midlands
544497087,Wave 3,female,51,No partner,No degree,3,Owner,West Midlands
544499131,Wave 3,male,47,Partner,No degree,Highest 25%,Owner,West Midlands
544499127,Wave 3,female,41,Partner,No degree,Lowest 25%,Owner,West Midlands
544501847,Wave 3,female,39,Partner,No degree,Highest 25%,Owner,West Midlands
544501851,Wave 3,male,40,Partner,Degree,Highest 25%,Owner,West Midlands
544504567,Wave 3,female,50,No partner,No degree,Lowest 25%,Owner,West Midlands
544505927,Wave 3,female,59,No partner,No degree,2,Not owner,West Midlands
544505935,Wave 3,male,34,No partner,No degree,Lowest 25%,Not owner,West Midlands
546937682,Wave 3,female,25,No partner,Degree,2,Not owner,West Midlands
544507971,Wave 3,female,25,No partner,Degree,2,Not owner,West Midlands
544508647,Wave 3,female,40,Partner,No degree,3,Not owner,West Midlands
544508655,Wave 3,female,16,No partner,No degree,Lowest 25%,Not owner,West Midlands
544508651,Wave 3,male,46,Partner,No degree,3,Not owner,West Midlands
544508659,Wave 3,female,19,No partner,Degree,Lowest 25%,Not owner,West Midlands
544510687,Wave 3,female,33,Partner,Degree,Highest 25%,Not owner,West Midlands
544510691,Wave 3,male,33,Partner,Degree,2,Not owner,West Midlands
544512047,Wave 3,male,41,Partner,Degree,Highest 25%,Owner,West Midlands
544512055,Wave 3,male,18,No partner,Degree,3,Not owner,West Midlands
544512051,Wave 3,female,36,Partner,No degree,2,Owner,West Midlands
544512727,Wave 3,male,65,No partner,Degree,3,Owner,West Midlands
544515451,Wave 3,male,68,No partner,No degree,Lowest 25%,Owner,West Midlands
544515447,Wave 3,female,65,No partner,No degree,2,Owner,West Midlands
544516807,Wave 3,female,94,No partner,No degree,3,Owner,West Midlands
544516811,Wave 3,female,69,No partner,No degree,2,Not owner,West Midlands
544518847,Wave 3,male,38,Partner,No degree,Highest 25%,Not owner,West Midlands
544518851,Wave 3,female,35,Partner,No degree,Lowest 25%,Not owner,West Midlands
544521567,Wave 3,male,74,No partner,No degree,2,Owner,West Midlands
544531771,Wave 3,female,69,Partner,No degree,Lowest 25%,Owner,West Midlands
544531767,Wave 3,male,61,Partner,No degree,2,Owner,West Midlands
544533127,Wave 3,female,23,No partner,Degree,3,Owner,West Midlands
544533131,Wave 3,male,29,No partner,Degree,3,Owner,West Midlands
544534491,Wave 3,male,56,No partner,No degree,2,Owner,West Midlands
544534487,Wave 3,female,62,No partner,Degree,3,Owner,West Midlands
544535847,Wave 3,female,45,No partner,No degree,Highest 25%,Owner,West Midlands
544536531,Wave 3,female,65,Partner,No degree,Lowest 25%,Owner,West Midlands
544536527,Wave 3,male,64,Partner,Degree,3,Owner,West Midlands
544541287,Wave 3,male,67,Partner,Degree,3,Owner,West Midlands
544541291,Wave 3,female,68,Partner,No degree,Lowest 25%,Owner,West Midlands
544542651,Wave 3,male,70,Partner,Degree,3,Owner,West Midlands
544542647,Wave 3,female,68,Partner,No degree,Lowest 25%,Owner,West Midlands
544543331,Wave 3,female,21,No partner,No degree,2,Not owner,West Midlands
544543327,Wave 3,female,48,No partner,Degree,3,Owner,West Midlands
544543335,Wave 3,male,19,No partner,No degree,2,Not owner,West Midlands
544544007,Wave 3,female,86,No partner,No degree,Highest 25%,Not owner,West Midlands
544544699,Wave 3,male,19,No partner,No degree,2,Not owner,West Midlands
544544687,Wave 3,female,43,Partner,Degree,Highest 25%,Owner,West Midlands
544546051,Wave 3,male,16,No partner,No degree,Lowest 25%,Not owner,West Midlands
544546047,Wave 3,female,38,No partner,Degree,Highest 25%,Not owner,West Midlands
544546727,Wave 3,female,39,No partner,No degree,3,Owner,West Midlands
544547411,Wave 3,female,54,No partner,No degree,3,Owner,West Midlands
544550811,Wave 3,female,59,Partner,No degree,3,Owner,West Midlands
544550807,Wave 3,male,58,Partner,No degree,Lowest 25%,Owner,West Midlands
544550815,Wave 3,male,27,No partner,Degree,Highest 25%,Not owner,West Midlands
544551487,Wave 3,male,82,No partner,Degree,Highest 25%,Owner,West Midlands
544552167,Wave 3,female,81,No partner,No degree,3,Owner,West Midlands
544553527,Wave 3,female,75,No partner,No degree,Lowest 25%,Owner,West Midlands
544553535,Wave 3,male,24,No partner,No degree,Lowest 25%,Owner,West Midlands
544556931,Wave 3,male,57,Partner,Degree,Highest 25%,Owner,West Midlands
544556927,Wave 3,female,53,Partner,No degree,3,Owner,West Midlands
544558967,Wave 3,female,36,No partner,Degree,3,Not owner,West Midlands
544560331,Wave 3,male,43,Partner,No degree,3,Not owner,West Midlands
544560327,Wave 3,female,49,Partner,No degree,2,Not owner,West Midlands
544561687,Wave 3,female,76,No partner,Degree,2,Not owner,West Midlands
544562367,Wave 3,male,62,No partner,Degree,Highest 25%,Not owner,West Midlands
544567807,Wave 3,female,69,No partner,No degree,2,Owner,South West
544569171,Wave 3,female,57,Partner,Degree,Lowest 25%,Owner,South West
544569167,Wave 3,male,58,Partner,Degree,Highest 25%,Owner,South West
544572567,Wave 3,male,60,No partner,No degree,Highest 25%,Not owner,South West
544575979,Wave 3,male,20,No partner,No degree,2,Not owner,South West
544575983,Wave 3,male,19,No partner,No degree,Lowest 25%,Not owner,South West
544575967,Wave 3,male,52,Partner,Degree,3,Owner,South West
544575987,Wave 3,female,16,No partner,No degree,Lowest 25%,Not owner,South West
544575971,Wave 3,female,51,Partner,Degree,Highest 25%,Owner,South West
544575975,Wave 3,male,21,No partner,Degree,Lowest 25%,Not owner,South West
544577327,Wave 3,female,65,No partner,No degree,3,Not owner,South West
547311682,Wave 3,female,25,No partner,No degree,Lowest 25%,Not owner,South West
544578007,Wave 3,female,57,No partner,No degree,2,Not owner,South West
544578691,Wave 3,male,37,Partner,No degree,Highest 25%,Owner,South West
544578687,Wave 3,female,25,Partner,No degree,Lowest 25%,Owner,South West
544579367,Wave 3,female,44,No partner,No degree,2,Not owner,South West
544582087,Wave 3,female,29,No partner,No degree,2,Owner,South West
544582091,Wave 3,male,31,No partner,No degree,Highest 25%,Owner,South West
544582767,Wave 3,female,64,No partner,No degree,2,Owner,South West
544584807,Wave 3,female,43,No partner,Degree,Highest 25%,Not owner,South West
544586847,Wave 3,female,31,No partner,Degree,Highest 25%,Owner,South West
544586851,Wave 3,female,27,No partner,No degree,2,Owner,South West
544590927,Wave 3,male,61,No partner,Degree,2,Owner,South West
544593647,Wave 3,female,89,No partner,No degree,2,Not owner,South West
544595007,Wave 3,male,46,No partner,No degree,2,Owner,South West
544597047,Wave 3,male,79,Partner,No degree,2,Not owner,South West
544597727,Wave 3,female,35,Partner,Degree,2,Owner,South West
544597731,Wave 3,male,36,Partner,Degree,Highest 25%,Owner,South West
544602487,Wave 3,female,42,No partner,No degree,3,Owner,South West
544602491,Wave 3,male,43,No partner,No degree,2,Owner,South West
544603167,Wave 3,female,45,No partner,No degree,Highest 25%,Not owner,South West
544603171,Wave 3,male,17,No partner,No degree,Lowest 25%,Not owner,South West
544603847,Wave 3,female,67,No partner,No degree,2,Owner,South West
544604539,Wave 3,female,17,No partner,No degree,Lowest 25%,Not owner,South West
544604527,Wave 3,female,57,Partner,No degree,3,Not owner,South West
544604535,Wave 3,female,20,No partner,No degree,Lowest 25%,Not owner,South West
544604531,Wave 3,male,51,Partner,No degree,3,Not owner,South West
544605207,Wave 3,male,62,No partner,No degree,2,Owner,South West
544608607,Wave 3,female,33,No partner,No degree,2,Not owner,South West
544609287,Wave 3,female,39,No partner,Degree,3,Not owner,South West
544609971,Wave 3,male,82,Partner,No degree,3,Owner,South West
544609967,Wave 3,female,81,Partner,Degree,Lowest 25%,Owner,South West
544610647,Wave 3,female,76,No partner,No degree,2,Not owner,South West
544612691,Wave 3,male,77,Partner,No degree,2,Owner,South West
544612687,Wave 3,female,72,Partner,No degree,Lowest 25%,Owner,South West
544613371,Wave 3,female,41,Partner,Degree,Highest 25%,Owner,South West
544613367,Wave 3,male,45,Partner,Degree,Highest 25%,Owner,South West
544615407,Wave 3,male,56,Partner,Degree,Highest 25%,Owner,South West
547746884,Wave 3,female,50,Partner,Degree,Highest 25%,Owner,South West
544616767,Wave 3,female,45,No partner,Degree,3,Owner,South West
544618127,Wave 3,male,78,Partner,No degree,2,Owner,South West
544618131,Wave 3,female,78,Partner,No degree,Lowest 25%,Owner,South West
544624927,Wave 3,female,65,Partner,No degree,3,Owner,South West
544624931,Wave 3,male,67,Partner,No degree,Highest 25%,Owner,South West
544625607,Wave 3,male,58,No partner,Degree,Highest 25%,Owner,South West
544626287,Wave 3,female,52,No partner,No degree,3,Not owner,South West
544626291,Wave 3,male,30,No partner,No degree,Highest 25%,Not owner,South West
544626975,Wave 3,male,25,No partner,No degree,2,Not owner,South West
544626967,Wave 3,male,45,Partner,Degree,Highest 25%,Owner,South West
544626971,Wave 3,female,47,Partner,No degree,2,Owner,South West
544629687,Wave 3,male,57,Partner,Degree,Lowest 25%,Owner,South West
544629691,Wave 3,female,57,Partner,Degree,2,Owner,South West
544629695,Wave 3,female,18,No partner,No degree,Lowest 25%,Not owner,South West
544630367,Wave 3,female,78,No partner,No degree,3,Owner,South West
544631727,Wave 3,male,25,No partner,No degree,3,Not owner,South West
544633091,Wave 3,female,77,Partner,No degree,Lowest 25%,Owner,South West
544633087,Wave 3,male,81,Partner,No degree,3,Owner,South West
